,links,titulos
0,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000912540&t=temer-e-fhc-falam-sobre-candidatura-unica-das-forcas-governistas,"Temer e FHC falam sobre candidatura única ""das forças governistas"""
1,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/reuters/2018/05/07/temer-diz-que-falou-com-fhc-sobre-candidatura-unica-de-forcas-governistas.htm,"Temer diz que falou com FHC sobre candidatura única ""de forças governistas"""
2,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000912521&t=dias-e-rocha-negociam-alianca-e-ja-admitem-coalizao-mais-ampla,Dias e Rocha negociam aliança e já admitem coalizão mais ampla
3,https://noticias.uol.com.br/confere/ultimas-noticias/2018/05/07/uol-confere-sabatina-alvaro-dias.htm,"Em sabatina, Dias erra ao falar de campanha barata e acerta sobre pobreza"
4,https://www3.uol.com.br/uolmais/2018/05/07/alvaro-dias-diz-que-acabaria-com-reeleicao-veja-integra-da-sabatina.htm,Alvaro Dias diz que acabaria com reeleição; veja íntegra da sabatina
5,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000912440&t=a-cinco-meses-das-eleicoes-camara-e-senado-trabalham-em-ritmo-lento,"A cinco meses das eleições, Câmara e Senado trabalham em ritmo lento"
6,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/05/07/lula-nao-sei-se-os-acusadores-dormem-com-a-consciencia-tranquila-que-eu-durmo.htm,Lula: 'Não sei se os acusadores dormem com a consciência tranquila que eu durmo'
7,https://www3.uol.com.br/uolmais/2018/05/07/stf-nao-resolveu-a-questao-do-foro-congresso-precisa-legislar.htm,STF na?o resolveu a questa?o do foro; Congresso precisa legislar
8,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/07/dias-quer-seguir-vontade-da-populacao-pretendemos-refundar-a-republica.htm,"Dias quer seguir vontade da população: ""Pretendemos refundar a República"""
9,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/07/alvaro-dias-seguranca-publica.htm,Alvaro Dias diz que intervenção de militares não resolve violência
10,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/06/seguranca-vira-demanda-dos-ruralistas-na-eleicao.htm," Em troca de apoio, agronegócio cobra candidatos por segurança no campo "
11,https://economia.uol.com.br/noticias/estadao-conteudo/2018/05/06/sem-ajuste-o-brasil-vai-a-bancarrota.htm,Estadão Conteúdo - Política
12,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/06/uol-folha-e-sbt-iniciam-sabatinas-com-presidenciaveis-alvaro-dias-e-o-1.htm," 'Sem ajuste, o Brasil vai à bancarrota' "
13,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/06/ciro-muda-de-estrategica-e-investe-na-aproximacao-com-o-pib-e-o-mercado.htm,Estadão Conteúdo
14,https://www1.folha.uol.com.br/poder/2018/05/bolsonaro-aposta-em-outras-legendas-para-garantir-palanque-nos-estados.shtml," UOL, Folha e SBT iniciam sabatinas com presidenciáveis nesta segunda (7) "
15,https://www1.folha.uol.com.br/poder/2018/05/eleitores-de-alckmin-divergem-sobre-fama-de-picole-de-chucu-e-alianca-com-mdb.shtml,do UOL
16,https://www1.folha.uol.com.br/poder/2018/05/coligacao-do-pt-com-ciro-esta-100-descartada-diz-luiz-marinho.shtml, Ciro muda de estratégia e investe na aproximação com o PIB e o mercado 
17,https://www1.folha.uol.com.br/poder/2018/05/cla-sarney-tenta-retomar-poder-e-diz-que-desgaste-no-maranhao-diminuiu.shtml,Estadão Conteúdo - Política
18,https://www1.folha.uol.com.br/poder/2018/05/ativistas-do-ocupe-estelita-disputam-eleicao-em-pernambuco.shtml, Bolsonaro aposta em outras legendas para garantir palanque nos estados 
19,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000912309&t=temer-admite-apoio-a-alckmin-ou-outro-candidato-de-centro,Folha.com - Brasil
20,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/bbc/2018/05/05/o-pt-nao-vai-tirar-o-lula-nem-oferecer-outro-candidato-diz-dilma.htm, Eleitores de Alckmin divergem sobre fama de Picolé de Chucu e aliança com MDB 
21,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/05/para-gilmar-mendes-j-barbosa-tera-dificuldade-de-dialogar-com-politicos.htm,Folha.com - Brasil
22,https://www1.folha.uol.com.br/poder/2018/05/alckmin-e-temer-ensaiam-aproximacao-e-irritam-dem.shtml," Coligação do PT com Ciro está 100% descartada, diz Luiz Marinho "
23,http://congressoemfoco.uol.com.br/noticias/presidente-mais-rejeitado-temer-pede-que-militantes-saiam-as-ruas-para-defender-seu-legado/,Folha.com - Brasil
24,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000912290&t=governador-do-pe-barbosa-vai-ter-de-se-apresentar-e-dizer-o-que-pensa, Clã Sarney tenta retomar poder e diz que desgaste no Maranhão diminuiu 
25,https://www1.folha.uol.com.br/poder/2018/05/psdb-ja-deu-o-que-tinha-que-dar-em-sp-diz-skaf-ao-lancar-pre-candidatura-ao-governo.shtml,Folha.com - Brasil
26,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/05/henrique-meirelles-diz-que-brasil-esta-na-direcao-certa.htm, Ativistas do Ocupe Estelita disputam eleição em Pernambuco 
27,http://temas.folha.uol.com.br/entrevistas-eleicoes-2018/pre-candidatos-2018/ciro-diz-ter-pena-de-gleisi-e-que-pt-faz-burrice.shtml,Folha.com - Brasil
28,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/05/barbosa-vai-ter-de-se-apresentar-e-dizer-o-que-pensa-afirma-paulo-camara.htm, Temer admite apoio a Alckmin ou outro candidato de centro 
29,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/05/a-espera-de-decisao-de-barbosa-psb-prepara-estrutura-para-ex-ministro.htm,Band
30,http://congressoemfoco.uol.com.br/noticias/ciro-diz-ter-pena-de-gleisi-por-rejeitar-alianca-entre-partidos/," ""O PT não vai tirar o Lula, nem oferecer outro candidato"", diz Dilma "
31,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/05/urnas-com-voto-impresso-custarao-r-57-milhoes-nas-eleicoes-deste-ano.htm,BBC Brasil
32,https://www1.folha.uol.com.br/poder/2018/05/temer-conversa-com-alckmin-sobre-pacto-para-uniao-do-centro.shtml," Para Gilmar Mendes, J. Barbosa terá dificuldade de dialogar com políticos "
33,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/04/maia-e-alvaro-dias-articulam-alianca-para-isolar-psdb-mdb.htm,UOL Notícias - Política
34,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/04/tribunal-nega-pedido-de-ciro-gomes-para-visitar-ex-presidente-lula.htm, Alckmin e Temer ensaiam aproximação e irritam DEM 
35,https://www3.uol.com.br/uolmais/2018/05/04/nao-seria-isso-me-faria-desistir-da-reeleicao-diz-temer-apos-hostilidade.htm,Folha.com - Brasil
36,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/04/nao-seria-isso-me-faria-desistir-de-reeleicao-diz-temer-apos-hostilidade.htm," Presidente mais rejeitado, Temer pede que militantes saíam às ruas para defender seu ""legado"" "
37,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/04/alckmin-comeca-campanha-pelo-nordeste-falando-sobre-renda-e-seca.htm,Congresso em Foco
38,https://economia.uol.com.br/noticias/estadao-conteudo/2018/05/04/nao-esperava-um-debate-tao-superficial-diz-presidente-do-insper.htm, Governador do PE: Barbosa vai ter de se apresentar e dizer o que pensa 
39,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/04/ainda-nao-tirou-ou-regularizou-seu-titulo-de-eleitor-prazo-termina-em-95.htm,Band
40,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/04/uol-transmite-ao-vivo-encontro-de-11-presidenciaveis-com-prefeitos-na-terca.htm, UOL transmite ao vivo encontro de 11 presidenciáveis com prefeitos na terça 
41,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/04/uol-folha-e-sbt-fazem-sabatina-com-pre-candidato-a-presidente-alvaro-dias.htm,do UOL
42,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/05/03/stf-mantem-veto-a-telemarketing-eleitoral-realizado-em-qualquer-horario.htm," UOL, Folha e SBT fazem sabatina com pré-candidato a presidente Alvaro Dias "
43,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000912009&t=tse-define-implantacao-gradual-do-voto-impresso-nas-eleicoes-de-2018,do UOL
44,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/03/tse-confirma-permissao-para-legendas-usarem-fundo-partidario-nas-campanhas.htm, STF mantém veto a telemarketing eleitoral realizado em qualquer horário 
45,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/03/eleicoes-2018-terao-30-mil-urnas-com-voto-impresso-16-ficara-em-sp.htm,Estadão Conteúdo - Política
46,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/03/maia-defende-unificacao-das-policias-e-critica-intervencao-no-rio.htm, TSE define implantação gradual do voto impresso nas eleições de 2018 
47,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/03/cristovam-buarque-vai-formular-plano-de-governo-para-alckmin.htm,Band
48,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2018/05/03/o-amargo-sabor-de-ser-uma-candidata-laranja.htm, TSE confirma permissão para legendas usarem Fundo Partidário nas campanhas 
49,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000911824&t=pt-comeca-a-discutir-amanha-em-curitiba-plano-de-governo-de-lula,Estadão Conteúdo - Política
50,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/02/ciro-diz-que-wagner-pode-ser-mal-entendido-por-cogitar-pt-como-vice.htm, Eleições 2018 terão 30 mil urnas com voto impresso; veja a distribuição 
51,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000911775&t=partido-novo-anuncia-que-bernardinho-nao-vai-disputar-as-eleicoes,do UOL
52,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000911741&t=marina-silva-enfrenta-dificuldades-para-encontrar-aliados, Maia defende unificação das polícias e critica intervenção no Rio 
53,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/02/marina-silva-nao-empolga-antigos-aliados.htm,Estadão Conteúdo
54,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/01/de-incognita-a-outsider-partidos-de-esquerda-se-dividem-sobre-barbosa.htm, Cristovam Buarque vai formular plano de governo para Alckmin 
55,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/01/wagner-nao-descarta-pt-na-vice-de-ciro-e-ve-hora-de-ceder-precedencia.htm,Estadão Conteúdo - Política
56,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2018/05/01/boulos-diz-lamentar-uso-politico-de-desabamento-e-diz-que-ocupacao-nao-era-do-mtst.htm, Candidatas-laranja são usadas por partidos para cumprir cota eleitoral 
57,https://economia.uol.com.br/noticias/estadao-conteudo/2018/05/01/presidenciaveis-divergem-sobre-reforma-trabalhista-em-ato-da-forca-sindical.htm,DW
58,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/05/01/desabamento-em-sp-mobiliza-politicos-e-ajuda-a-esvaziar-evento-da-forca-sindical.htm, PT começa a discutir amanhã em Curitiba plano de governo de Lula 
59,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/01/doria-diz-que-franca-nao-representa-legado-do-psdb-e-de-alckmin.htm,Band
60,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/01/nao-temos-plano-b-c-x-y-ou-z-diz-jacques-wagner-sobre-lula.htm, Ciro diz que Wagner pode ser mal entendido por cogitar PT como vice 
61,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/01/mdb-e-psdb-devem-ser-adversarios-em-ao-menos-16-estados.htm,Estadão Conteúdo - Política
62,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/05/01/bolsonaro-rejeita-uso-do-fundo-eleitoral-na-campanha.htm, Partido Novo anuncia que Bernardinho não vai disputar as eleições 
63,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000911589&t=jair-bolsonaro-rejeita-uso-do-fundo-eleitoral,Band
64,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/05/01/com-22-pre-candidatos-a-presidente-eleicao-pode-igualar-recorde-de-1989.htm, Marina Silva enfrenta dificuldades para encontrar aliados 
65,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/30/defesa-pede-que-lula-recorra-de-condenacao-do-triplex-em-liberdade.htm,Band
66,https://www1.folha.uol.com.br/poder/2018/04/menino-do-lula-josue-alencar-e-disputado-pela-esquerda-e-pela-direita.shtml, Marina Silva não empolga antigos aliados 
67,https://www1.folha.uol.com.br/poder/2018/04/fora-do-palco-oficial-bolsonaro-disputa-publico-em-feira-de-agronegocio.shtml,Estadão Conteúdo - Política
68,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000911515&t=governador-de-ma-age-para-atrair-apoio-de-evangelicos," De ""incógnita"" a ""outsider"", partidos de esquerda se dividem sobre Barbosa "
69,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/bbc/2018/04/30/a-trajetoria-do-psb-partido-que-quer-lancar-joaquim-barbosa-a-presidencia.htm,do UOL
70,http://congressoemfoco.uol.com.br/opiniao/a-experiencia-comparada-e-o-futuro-da-saude-no-brasil/, A experiência comparada e o futuro da saúde no Brasil 
71,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/30/dino-age-para-atrair-apoio-de-evangelicos.htm,Congresso em Foco
72,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/30/sarney-volta-ao-maranhao-e-tenta-retomar-o-poder.htm, Dino age para atrair apoio de evangélicos e ser reeleito ao mandato 
73,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/30/candidatura-de-dilma-ao-senado-e-impeachment-ampliam-racha-entre-pt-e-mdb-em-mg.htm,Estadão Conteúdo - Política
74,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/30/partido-de-franca-psb-e-o-que-mais-cresceu-na-alesp-desde-2015.htm, José Sarney volta ao Maranhão e tenta retomar o poder 
75,http://painel.blogfolha.uol.com.br/?p=22302,Estadão Conteúdo - Política
76,https://www1.folha.uol.com.br/poder/2018/04/para-evitar-fuga-de-apoiadores-aliados-divulgam-ideias-de-joaquim-barbosa.shtml, Candidatura de Dilma ao Senado e impeachment ampliam racha entre PT e MDB em MG 
77,https://www1.folha.uol.com.br/poder/2018/04/com-avaliacao-negativa-congresso-mantem-aposta-em-politicos-tradicionais.shtml,UOL Notícias - Política
78,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/29/tse-comeca-a-cadastrar-empresas-para-realizar-vaquinhas-virtuais.htm, Convites de França e decepção com Doria: como PSB duplicou bancada na Alesp 
79,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/29/fiscal-se-resolve-com-a-volta-do-crescimento.htm,Governo de São Paulo
80,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/29/o-estatismo-nao-levou-a-lugar-nenhum-o-modelo-fracassou-diz-bispo.htm, DEM adia decisão sobre alianças em São Paulo para medir rejeição a Doria 
81,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/29/pre-campanha-de-bolsonaro-intensifica-aproximacao-com-evangelicos.htm,Folha.com - Brasil
82,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/29/presidenciaveis-liberais-fazem-investida-por-eleitorado-evangelico.htm," Para evitar fuga de apoiadores, aliados divulgam ideias de Joaquim Barbosa "
83,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/29/criticas-a-lider-do-psb-impeachment-tabajara-e-futebol-barbosa-no-twitter.htm,Folha.com - Brasil
84,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000911364&t=marina-fara-bem-a-sociedade-se-pt-e-psdb-tirarem-periodo-sabatico," Com avaliação negativa, Congresso mantém aposta em políticos tradicionais "
85,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/27/afif-cre-que-lava-jato-pode-atingir-alckmin-e-outros-presidenciaveis.htm,Folha.com - Brasil
86,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/27/ciro-diz-que-se-for-eleito-vai-trabalhar-para-destruir-o-mdb.htm, TSE começa a cadastrar empresas para realizar vaquinhas virtuais 
87,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/27/marina-chama-dilma-e-aecio-de-fraudes-e-sugere-periodo-sabatico-a-siglas.htm,Estadão Conteúdo - Política
88,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/27/procuradoria-eleitoral-envia-inquerito-de-alckmin-para-1-instancia.htm," Solução para problema fiscal do país é o crescimento econômico, diz economista do PT "
89,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/27/barbosa-e-competitivo-mas-nao-sinto-temor-nenhum-diz-ciro-em-sp.htm,Estadão Conteúdo - Política
90,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/27/seria-indelicadeza-com-meirelles-discutir-agora-chapa-com-mdb-diz-alckmin.htm," 'O estatismo não levou a lugar nenhum. O modelo fracassou', diz bispo "
91,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/27/ciro-diz-quer-um-vice-do-sudeste-e-confirma-convite-a-nome-cotado-pelo-pt.htm,Estadão Conteúdo - Política
92,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000911269&t=alckmin-nao-vislumbra-nova-disputa-contra-lula-nas-eleicoes-deste-ano, Pré-campanha de Bolsonaro intensifica aproximação com evangélicos 
93,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/27/a-sindicalistas-alckmin-diz-ser-contra-privatizacao-de-caixa-e-bb.htm,Estadão Conteúdo - Política
94,http://congressoemfoco.uol.com.br/noticias/ciro-convida-para-vice-empresario-que-era-cotado-pelo-pt-para-compor-chapa-de-lula/," Presidenciáveis 'liberais"" fazem investida por eleitorado evangélico "
95,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/27/alckmin-afirma-que-nao-teve-contato-com-presidente-temer.htm,Estadão Conteúdo - Política
96,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/04/27/skaf-cobra-apoio-de-temer-na-disputa-em-sp.htm, Crítica a presidente do PSB e elogios a Lula e Getúlio: Barbosa no Twitter 
97,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/27/prazo-para-tirar-e-regularizar-titulo-de-eleitor-termina-no-dia-9-de-maio.htm,do UOL
98,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/27/em-programa-de-governo-para-as-eleicoes-pt-defende-referendo-revogatorio-de-ajustes-de-temer-ampliacao-de-estatais-e-volta-do-desenvolvimentismo.htm, Marina: Fará bem à sociedade se PT e PSDB tirarem 'período sabático' 
99,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/04/27/parece-eleicao-de-sindico-em-predio-desabando-diz-guru-de-eduardo-campos.htm,Band
100,http://painel.blogfolha.uol.com.br/?p=22240," Haddad vê Barbosa candidato, e Ciro tem dúvidas; ministro busca apoio no PSB "
101,http://painel.blogfolha.uol.com.br/?p=22239,Folha.com - Brasil
